employee_id,age,gender,years_at_company,job_role,monthly_income,work_life_balance,job_satisfaction,performance_rating,number_of_promotions,overtime,distance_from_home,education_level,marital_status,number_of_dependents,job_level,company_size,company_tenure,remote_work,leadership_opportunities,innovation_opportunities,company_reputation,employee_recognition,attrition
57503,49,2,13,5,9166,4,4,4,0,2,48,1,1,1,2,1,91,2,2,2,2,4,1
67298,37,2,5,1,5072,4,3,3,1,1,42,2,1,0,3,2,15,2,2,2,3,1,1
42671,22,2,9,3,8229,2,3,3,0,2,66,3,3,0,2,1,63,2,2,2,2,3,1
25414,24,2,14,3,8589,3,3,3,0,2,59,4,1,1,2,1,78,2,2,1,2,1,1
16306,37,1,8,2,8032,1,4,3,0,1,97,2,1,0,2,1,72,2,2,2,3,1,1
63479,39,1,24,5,9188,2,3,1,0,1,84,2,1,0,3,1,52,1,2,2,2,1,2
25292,34,1,20,3,6349,1,3,4,0,1,18,5,3,0,3,2,90,2,2,1,2,3,1
39369,35,1,21,5,8545,2,2,1,1,2,5,4,3,1,3,3,98,2,2,2,2,1,1
44695,43,1,21,3,9038,3,2,1,2,2,76,2,3,3,1,1,28,2,2,2,2,4,1
57262,39,2,3,3,5157,2,2,3,0,2,70,3,2,3,1,1,4,2,2,2,1,4,2
70679,23,1,13,5,6843,2,1,1,1,1,85,5,3,0,2,2,81,1,2,1,2,3,1
39821,59,2,32,4,6870,1,2,4,2,1,81,2,1,3,2,1,83,1,2,1,4,2,2
6311,18,1,5,2,6552,4,2,4,0,1,55,1,3,0,1,1,55,2,1,2,3,4,1
11840,35,1,26,2,8768,2,1,1,3,2,31,2,1,0,2,1,73,2,2,1,2,4,2
27557,34,1,5,2,7777,3,2,1,1,2,5,5,3,4,2,2,24,2,2,2,1,1,1
61027,51,2,34,5,9591,2,2,3,0,1,81,1,1,1,2,1,81,2,2,1,3,4,1
30322,58,1,14,4,6024,3,2,3,0,2,80,4,1,0,1,1,47,1,2,1,2,4,2
13353,59,2,39,3,10287,2,2,1,2,1,83,4,3,5,3,3,118,2,2,2,2,4,1
62195,36,2,11,2,8301,1,3,3,0,2,29,5,1,4,3,2,68,2,2,2,2,3,2
51127,36,2,3,2,9215,2,3,4,2,1,71,3,1,0,1,1,60,2,2,2,2,1,2
57736,46,2,24,5,9903,3,1,3,0,2,84,5,3,2,2,1,35,2,2,2,4,3,1
18713,49,2,4,2,9389,3,2,3,0,2,75,5,1,3,3,1,11,2,2,2,2,4,1
60004,51,2,27,5,10548,1,3,3,0,2,93,4,3,4,2,2,75,2,2,2,1,1,2
13487,24,2,7,5,10785,1,2,1,0,2,33,4,1,1,3,3,21,1,2,2,2,1,2
44613,22,1,3,2,8127,3,1,3,0,2,82,2,1,0,3,1,76,2,2,2,2,1,1
543,46,1,29,4,5392,2,3,3,0,2,91,1,1,3,3,3,47,2,2,1,2,4,1
34597,22,2,11,1,4562,1,4,3,0,1,98,4,1,1,1,1,38,2,2,1,2,4,2
40647,39,2,11,5,11369,2,1,1,2,2,74,4,1,1,2,1,67,2,2,2,2,4,1
45320,38,1,18,5,9516,3,1,3,0,2,38,1,3,0,2,2,51,2,1,2,2,1,2
64639,33,1,25,5,7851,1,3,3,0,2,76,5,3,3,3,3,101,2,2,2,3,4,1
68998,37,2,4,5,8454,1,4,3,3,2,39,5,1,3,3,1,69,2,2,2,1,3,2
3190,51,1,1,4,6104,2,2,3,2,2,72,1,1,2,2,2,66,2,2,2,4,3,1
3171,54,2,28,1,4134,2,1,3,1,1,32,5,1,0,1,3,104,2,2,2,2,1,2
68189,20,2,4,2,6784,2,2,3,0,2,89,5,1,1,1,1,49,1,2,2,3,3,2
26566,45,1,28,5,9101,2,4,2,2,1,12,4,1,1,3,1,85,2,2,2,3,2,2
49363,21,2,6,2,8293,1,4,1,4,2,10,5,1,1,3,3,28,2,2,1,4,4,1
50964,46,1,1,4,6935,4,2,3,1,2,9,1,1,2,1,2,4,1,2,1,2,1,2
41938,59,2,22,5,7601,4,3,3,1,2,19,2,1,0,1,2,87,2,2,2,2,1,2
61030,41,2,18,4,5694,4,3,3,0,2,6,3,2,0,1,1,22,2,2,1,2,1,2
59707,36,2,8,2,8346,3,1,3,3,2,5,2,1,2,1,2,68,1,2,2,4,4,2
11600,25,2,5,2,8440,2,3,4,2,2,3,4,3,2,2,1,14,2,2,2,1,4,1
15160,36,1,6,3,8788,3,4,3,1,2,11,5,1,0,3,1,40,2,2,2,2,1,1
40177,23,1,9,1,6837,3,1,1,0,2,93,4,1,5,3,2,46,1,2,2,2,4,2
19342,50,2,36,4,6436,2,1,3,2,2,57,4,2,3,3,2,69,2,2,2,2,4,2
19369,27,2,10,2,5075,1,1,3,2,2,37,5,1,0,3,1,35,2,2,1,3,3,2
44993,58,2,11,2,7659,2,4,3,2,1,91,3,2,1,3,1,71,2,2,2,1,3,2
59545,31,1,19,1,5923,3,2,3,1,1,24,3,1,4,3,1,98,1,2,2,2,1,2
12493,35,2,16,4,5878,1,3,3,2,2,48,4,3,5,3,3,80,2,2,2,4,2,2
32778,29,2,10,1,3787,1,2,1,2,2,24,4,1,4,1,2,43,2,2,1,2,3,2
24962,29,1,21,5,9729,3,2,3,1,2,81,4,1,4,3,1,47,1,2,2,1,1,2
5836,58,2,7,3,6355,1,1,1,3,1,10,1,3,1,3,2,24,2,2,2,2,4,1
59034,59,1,44,5,9225,1,1,1,1,2,84,2,1,1,1,3,115,1,2,2,2,3,2
69500,24,2,5,5,8281,3,1,3,1,1,92,1,3,1,3,2,31,2,2,2,2,1,1
28463,58,2,32,4,5915,2,2,3,3,1,88,3,1,1,3,1,90,2,2,2,3,3,2
30458,43,1,5,3,7438,3,3,3,3,2,32,2,3,1,3,1,57,2,2,2,4,4,1
61150,31,1,15,5,9868,1,3,4,1,1,9,2,1,0,2,2,16,1,2,2,3,1,2
53995,35,1,9,5,9890,2,1,3,0,1,48,5,1,5,2,1,63,2,2,2,4,4,2
33869,52,2,7,2,6051,2,1,4,1,2,40,1,1,3,2,1,58,1,2,2,2,4,2
5788,33,1,20,1,4723,3,1,1,0,2,3,5,2,0,3,1,71,2,2,2,2,1,2
66851,56,2,15,2,9055,2,2,4,0,2,98,4,1,2,2,2,58,2,2,1,2,2,2
37599,18,2,5,1,4196,2,1,3,0,2,94,4,3,0,2,1,52,1,2,2,2,4,1
65668,18,1,10,1,4969,1,1,4,0,2,36,5,1,2,3,2,39,2,2,1,3,3,1
29260,35,2,5,4,5579,1,4,2,0,2,23,4,1,2,2,1,66,1,2,2,2,3,2
22271,40,1,28,1,4868,4,1,3,3,1,59,2,3,2,2,1,81,2,2,2,4,3,1
68140,36,1,2,4,5399,2,4,3,0,2,64,4,1,1,2,2,29,2,2,2,3,1,1
10029,30,2,5,2,6775,1,1,3,2,2,22,4,1,1,3,1,25,2,2,2,4,4,2
41923,37,2,10,4,6225,3,3,1,0,2,26,2,3,0,3,1,73,2,2,2,2,4,1
37273,28,2,18,3,11140,3,1,3,4,2,56,5,1,1,3,2,39,2,2,2,1,2,1
24670,31,1,13,2,9848,1,3,3,2,2,75,4,2,2,1,1,24,2,2,2,1,1,2
46702,54,2,38,2,6987,3,4,2,3,1,46,4,3,0,1,1,76,2,1,2,2,1,2
67300,22,1,4,2,7818,3,1,3,1,2,24,1,1,3,1,2,24,2,2,2,4,3,2
7476,33,1,20,1,5641,4,3,3,0,2,28,4,3,2,2,1,77,2,2,2,4,3,1
66701,19,2,4,2,7711,4,1,3,0,1,30,4,3,2,3,2,40,2,2,1,2,4,1
60146,20,1,4,3,7230,2,3,4,0,2,33,4,1,2,3,1,70,2,2,2,2,4,1
64984,55,2,23,4,5849,2,4,3,0,2,41,4,1,1,2,2,66,2,2,2,2,3,2
48310,42,2,20,4,6172,4,1,4,1,2,61,5,2,5,1,1,67,2,2,2,1,3,2
40814,50,2,14,5,9037,2,3,3,1,2,4,5,3,0,1,1,61,2,2,1,3,3,2
40175,34,1,3,2,8330,4,1,3,0,2,36,4,3,2,2,1,41,2,2,2,3,1,1
69512,48,1,6,2,9022,2,1,3,0,1,64,2,1,0,3,1,80,2,2,2,3,1,1
71143,27,1,18,3,10110,4,3,3,1,2,72,1,1,3,2,1,81,2,2,2,2,4,1
55037,57,1,24,4,5906,2,2,4,1,1,60,3,1,2,3,1,78,2,2,1,4,3,2
13216,44,2,35,1,3256,2,1,4,0,2,99,4,3,3,3,3,106,2,2,1,1,1,1
5663,22,1,5,3,7465,2,1,3,0,1,53,4,3,2,2,1,10,1,2,2,2,1,1
13321,32,2,7,1,4416,1,1,1,0,2,77,4,1,2,3,1,62,2,2,2,2,3,2
28157,20,1,8,1,4417,2,1,4,3,1,35,1,2,0,1,1,62,2,2,2,4,3,2
57628,57,1,43,4,6480,4,1,1,0,1,10,2,3,1,3,2,65,2,2,2,1,3,1
23496,18,2,10,3,7248,3,1,3,1,2,53,5,3,5,3,1,33,2,2,2,2,4,1
21461,28,1,13,5,10009,1,3,3,2,2,91,2,1,1,3,2,40,2,2,2,4,4,2
65110,26,1,18,3,11514,4,3,3,1,2,17,5,3,0,2,3,83,2,1,2,2,1,1
51428,37,2,17,3,10429,1,2,1,0,1,19,1,1,3,2,3,35,2,2,2,3,1,2
14832,48,1,35,2,9803,2,4,3,1,2,82,4,1,1,3,1,77,1,2,2,2,3,1
38801,58,2,44,3,7152,1,3,4,0,2,99,5,2,0,1,2,111,2,2,2,2,1,2
70367,20,2,4,2,8353,2,1,4,1,2,49,5,3,3,2,1,11,2,2,1,4,1,1
16459,28,1,9,5,8516,2,1,1,1,2,91,1,1,1,2,2,74,2,2,2,2,3,1
5282,20,2,10,4,5643,2,1,3,1,2,17,4,1,1,3,1,86,1,2,1,2,4,2
13815,36,1,19,5,8192,3,1,3,0,1,56,1,1,0,2,2,92,2,2,2,2,1,1
22397,56,2,9,4,6915,4,1,3,2,2,39,5,1,3,3,1,20,1,2,2,1,1,2
53288,51,2,37,5,9363,3,3,3,1,1,77,4,1,2,2,2,104,2,1,2,2,4,1
51191,28,1,4,4,5882,3,2,3,1,2,94,2,3,3,3,1,41,2,2,2,2,1,1
65446,53,2,43,4,6662,2,1,3,2,2,94,2,1,2,2,1,82,2,2,2,1,4,2
30862,21,2,1,1,4506,2,1,3,1,2,1,5,2,3,2,1,13,2,2,2,4,4,1
39152,56,2,14,3,10554,2,1,4,2,1,89,5,3,0,2,1,33,1,2,2,2,3,2
25953,38,1,10,1,4797,4,2,3,0,2,32,2,2,1,3,1,34,2,2,1,3,1,1
18939,32,1,23,3,8474,2,1,3,1,1,54,2,2,2,2,1,78,2,2,2,2,4,1
32234,28,1,18,1,3823,2,4,3,1,2,93,5,1,0,1,3,29,2,2,2,2,4,2
18620,37,1,27,2,8648,3,1,1,1,1,32,3,1,4,2,1,35,2,2,2,2,4,2
60952,32,2,2,5,7232,1,2,1,0,2,36,4,1,1,2,2,45,2,2,2,2,4,1
37521,26,2,10,4,5413,1,1,4,0,2,83,4,3,0,3,3,38,2,2,2,2,4,1
34549,44,2,17,1,4543,4,4,3,0,2,48,1,3,0,3,3,60,2,2,2,2,1,1
15807,20,2,2,2,8163,3,1,1,0,2,20,2,3,0,3,3,32,2,2,2,4,4,1
38572,43,2,29,1,3829,2,1,1,0,1,43,3,3,1,2,2,72,2,2,2,4,3,2
68521,18,1,4,2,9877,3,1,3,1,2,32,4,1,4,3,1,43,2,2,2,2,1,2
6063,44,1,15,3,10058,2,3,2,1,2,32,2,3,0,1,1,84,2,2,2,1,4,1
8491,41,2,3,5,6631,1,1,3,0,1,79,4,3,4,3,2,32,2,2,2,4,3,1
70783,30,1,7,1,3424,2,2,1,1,2,74,2,3,1,3,3,32,2,2,1,1,4,1
20022,28,2,10,2,8162,3,1,4,0,2,35,4,1,4,2,1,56,2,2,2,4,4,2
46748,19,2,5,3,7402,4,2,3,0,2,22,2,1,0,2,1,20,2,2,2,2,1,1
39011,45,2,17,3,7514,2,1,3,1,2,25,1,1,0,2,1,59,1,2,1,3,1,2
2066,24,2,7,5,10067,1,3,3,1,2,10,5,1,1,3,2,11,1,2,2,1,1,2
24636,59,1,17,5,10076,1,1,3,1,2,35,2,1,0,2,2,92,1,2,2,2,1,2
226,57,2,36,1,4521,2,3,4,3,2,70,2,1,1,1,1,38,2,2,2,2,1,2
54996,50,1,27,5,10586,4,2,3,3,2,38,4,1,1,2,2,91,1,2,2,3,4,1
14917,39,1,2,5,10165,4,1,3,2,1,29,4,3,4,1,1,37,2,2,2,1,1,1
70594,27,1,9,4,5938,4,1,4,0,2,50,4,2,4,2,1,66,2,2,2,2,4,2
34318,55,1,10,3,4894,2,4,3,0,2,66,4,1,0,3,2,53,2,2,2,1,1,1
11182,22,1,5,2,7331,3,2,3,2,2,5,2,1,2,1,1,63,2,2,2,2,4,1
43007,28,2,11,2,9804,3,3,3,0,2,39,5,1,0,3,2,45,2,2,2,4,3,1
47304,46,1,38,3,7392,1,2,3,0,2,52,4,2,4,3,1,101,2,2,2,1,4,2
691,18,2,4,4,6139,2,3,4,0,2,4,4,1,4,1,1,14,2,1,2,2,4,2
67247,31,1,18,1,4200,3,1,3,1,2,7,4,1,1,3,1,76,2,2,2,2,3,1
43914,25,1,8,4,5466,2,3,3,0,2,7,4,1,3,3,2,37,1,2,2,4,1,2
34474,23,2,2,2,8966,2,1,4,2,1,60,5,3,2,1,1,5,2,1,2,2,1,1
61513,22,1,13,1,3082,2,1,3,0,2,6,5,1,5,2,1,57,1,1,1,2,3,2
24868,40,1,4,2,6478,4,1,3,2,2,81,4,1,1,2,1,71,2,2,2,2,4,1
36053,24,1,1,1,4690,1,1,3,0,1,85,5,1,4,2,2,10,2,2,2,2,1,2
12761,24,1,9,1,4579,2,1,4,0,2,70,1,3,1,2,1,83,2,2,2,1,1,1
53513,33,1,20,5,6789,2,1,3,2,1,80,4,1,4,1,2,22,2,2,2,3,4,2
33019,22,2,6,5,5565,1,1,3,2,2,11,5,1,4,3,1,54,1,2,2,2,4,2
47424,58,1,22,5,8996,4,2,3,1,2,30,5,1,2,2,2,62,1,2,2,2,1,2
58752,21,1,9,5,9507,3,1,3,3,1,64,5,3,2,3,1,44,1,2,2,2,1,1
45569,45,1,23,4,5489,4,4,1,0,2,46,4,1,0,1,2,59,2,2,2,4,3,2
4679,43,2,18,2,8671,4,2,1,1,1,89,4,2,0,2,2,28,1,2,2,2,1,1
62506,23,1,4,1,4861,2,1,3,0,1,92,2,2,3,2,2,6,2,2,2,2,1,1
40501,23,2,8,2,8154,2,3,3,1,2,31,1,1,2,3,1,78,2,2,2,2,4,2
20536,28,2,3,2,7661,4,2,3,0,1,53,4,3,0,3,3,45,2,2,2,2,3,1
34491,47,1,3,4,5506,3,3,3,0,1,40,2,1,2,3,2,51,1,2,1,2,3,1
19927,31,2,18,5,5467,3,1,2,0,2,2,1,1,1,1,3,40,2,2,1,2,3,2
24949,21,2,2,5,11262,2,2,3,0,1,33,1,3,0,1,2,21,2,2,1,2,4,1
48241,30,1,18,4,6622,2,3,4,0,2,24,2,1,1,3,1,66,2,2,2,1,4,2
4885,47,2,2,2,8042,3,1,4,0,2,67,5,3,0,2,1,27,2,2,2,2,4,1
19922,29,2,2,2,6639,2,3,3,0,2,84,4,1,3,1,3,4,2,2,2,4,3,2
31389,38,1,26,3,8225,2,1,3,0,2,47,1,3,2,2,2,50,2,2,2,2,3,1
72063,59,2,29,3,7441,2,4,3,4,2,54,5,3,1,2,2,52,2,2,2,4,1,1
17832,38,1,7,4,6241,3,1,1,0,2,25,1,3,4,2,1,8,2,2,2,2,4,2
14109,47,2,15,5,7721,3,3,1,3,2,78,5,3,3,3,1,79,2,1,2,2,4,1
70909,31,2,9,1,3611,3,1,3,0,2,50,1,1,2,1,3,75,2,2,2,4,3,2
56006,41,2,33,3,10948,2,1,3,0,2,35,4,1,1,3,1,63,2,2,2,1,3,2
21288,27,2,15,4,5705,3,3,3,1,2,63,5,1,5,2,1,61,2,2,2,2,1,2
20620,57,1,22,1,5597,3,3,3,0,2,15,5,1,5,2,2,30,2,2,2,2,1,2
28655,19,2,7,5,8673,4,3,2,1,1,91,2,3,0,2,2,83,2,2,1,2,3,1
43003,31,1,21,4,5783,4,1,3,1,2,24,2,1,3,3,3,73,2,2,2,2,3,2
23833,56,1,38,1,5195,1,1,3,1,1,88,4,2,0,3,3,48,2,2,2,2,4,1
27754,32,1,22,4,6101,2,1,3,0,2,56,3,3,3,2,3,37,1,2,1,1,3,2
9273,21,2,12,4,6590,2,1,3,0,2,38,4,1,3,1,1,45,2,2,2,2,3,2
8075,34,2,13,2,8613,1,4,4,3,1,42,5,1,1,3,1,64,2,2,2,4,4,2
17854,25,2,8,2,8273,2,1,3,1,1,74,2,3,1,3,1,39,2,2,2,2,3,1
39484,41,1,8,3,8953,1,1,3,3,2,36,1,3,1,3,3,74,2,2,2,4,3,2
69879,20,2,9,5,8139,3,3,3,2,2,86,4,1,0,2,2,82,2,2,2,1,3,2
20965,40,1,23,5,9869,2,2,3,0,2,15,2,1,0,1,1,85,2,2,2,3,4,2
65513,56,2,5,4,4991,1,1,3,3,1,98,1,3,1,3,2,66,2,2,2,3,3,1
56349,19,2,2,4,5604,3,2,2,0,1,91,4,3,1,2,3,42,2,2,2,1,4,1
72094,31,2,22,1,4061,1,1,4,0,2,38,5,2,1,3,2,41,2,2,2,2,3,1
68507,53,2,28,3,10704,2,1,1,0,2,26,4,3,0,3,1,91,2,2,1,3,1,1
22385,35,2,9,4,6322,1,2,3,0,1,8,2,2,0,3,2,57,2,2,2,2,1,2
14945,44,1,28,1,4058,3,1,3,1,2,62,1,2,3,3,1,34,2,2,2,1,1,2
25496,27,1,9,3,7683,4,1,1,1,2,68,4,3,2,3,1,82,1,2,2,1,2,1
38580,52,2,20,5,8584,1,2,1,0,1,11,2,3,0,2,3,54,2,2,2,4,1,2
1967,38,1,12,4,6914,1,1,2,3,2,17,1,3,3,2,1,16,2,2,2,2,4,2
2362,18,2,6,5,10187,2,1,1,0,2,49,4,3,3,3,2,22,2,2,2,4,4,1
51653,42,2,30,4,5466,2,4,4,0,2,23,4,2,3,1,3,38,2,2,2,3,3,1
24305,49,1,1,3,7376,3,3,4,1,2,51,1,1,2,2,2,4,2,2,2,4,4,1
70222,47,1,25,4,5612,2,1,1,2,2,22,3,3,3,3,1,47,2,1,2,3,3,1
72778,22,2,14,5,8515,2,4,4,0,2,93,2,3,1,2,2,70,2,2,2,3,3,1
51061,49,2,25,2,7892,3,1,3,2,2,84,1,3,0,1,1,98,2,2,2,2,1,2
63730,29,2,10,4,5514,3,1,3,1,1,35,3,2,1,1,3,77,2,2,2,3,3,2
19712,25,1,17,2,8661,2,1,1,1,2,26,1,3,0,2,2,90,2,2,2,2,3,1
38616,54,1,6,1,5803,1,3,1,0,2,16,1,1,3,3,1,52,1,2,2,2,3,2
31523,42,1,20,2,9068,3,1,3,0,1,17,4,1,1,1,2,90,2,2,2,2,3,2
27668,20,1,6,5,7617,1,2,3,3,1,49,2,1,1,1,3,7,2,2,1,2,3,2
4681,48,2,36,2,7632,2,4,3,1,2,45,1,2,0,2,1,104,2,2,1,2,3,1
71420,23,1,7,1,6315,2,1,4,0,1,46,2,3,1,2,1,66,1,2,1,3,4,2
45731,50,1,21,1,4194,3,2,3,2,2,32,1,3,1,2,2,100,2,2,2,3,3,1
61739,42,2,21,4,5352,3,1,4,0,2,69,1,2,2,3,2,33,2,2,2,2,4,1
55601,27,1,16,2,8427,4,2,2,2,2,55,5,1,2,1,1,69,2,2,2,2,3,2
10124,48,1,18,5,11550,1,2,3,2,1,27,2,3,1,2,2,37,2,2,1,2,3,1
65209,25,2,1,3,9355,2,4,4,0,1,45,4,3,2,2,1,70,2,2,2,4,3,1
69063,52,2,5,2,8242,3,1,3,0,2,12,2,3,4,2,1,68,2,2,1,2,3,1
8781,39,2,24,4,5555,4,4,3,2,2,57,1,1,0,2,2,44,2,2,2,2,3,2
44425,51,1,35,4,5839,1,2,1,3,2,83,4,1,0,2,1,72,1,1,2,2,3,2
32699,35,2,3,2,8826,4,2,3,2,2,34,4,1,4,1,3,36,2,2,2,2,4,2
26214,29,1,1,1,4264,3,1,1,1,2,51,5,1,0,2,2,40,2,2,1,3,4,2
10816,57,1,32,4,5182,2,2,3,0,1,33,2,2,1,1,1,100,2,2,2,2,3,1
49505,29,2,20,5,11323,3,3,1,2,2,81,5,3,1,2,1,91,2,1,2,2,3,1
28908,53,1,24,3,8885,3,1,3,0,1,54,2,1,3,3,1,47,1,2,1,3,4,1
40859,45,2,35,5,11648,1,2,3,0,2,84,4,3,4,3,2,64,1,2,2,2,1,2
1079,46,2,3,5,8193,2,1,3,2,2,48,5,1,1,2,2,27,2,2,2,2,3,2
73961,47,2,31,2,8283,2,2,3,1,2,36,1,1,1,1,1,63,2,2,2,3,4,2
39998,37,1,21,2,8200,2,1,3,0,2,14,2,3,0,1,3,98,2,2,2,3,4,2
58015,38,1,25,5,10160,2,1,3,0,2,5,5,1,1,2,1,35,2,2,2,2,3,1
56273,57,1,19,5,10620,2,1,2,0,2,93,4,3,2,2,1,56,2,2,2,3,4,1
6101,38,2,15,5,9379,2,2,4,0,1,64,4,1,1,2,2,56,2,1,2,2,4,2
22148,52,1,36,4,5357,3,2,3,2,2,89,2,3,3,2,1,64,2,2,2,2,3,2
49795,24,2,14,4,6139,3,2,4,0,2,34,2,3,1,3,1,32,2,2,1,2,4,1
4680,31,2,5,3,9623,4,3,3,0,1,81,2,1,0,1,3,28,1,2,2,2,3,2
10673,26,2,7,1,4694,2,2,3,0,2,69,5,2,4,3,3,79,1,2,2,4,1,2
60565,55,1,31,2,8155,2,2,4,1,2,88,5,3,2,2,2,47,1,2,2,3,4,2
40821,53,1,15,2,7965,4,1,3,3,1,12,4,3,3,3,2,41,1,2,2,2,4,2
7060,34,2,1,3,5557,2,1,3,2,2,30,4,3,0,3,3,64,2,2,2,3,1,1
68661,41,1,5,1,4167,1,1,3,0,1,92,1,2,2,2,1,49,1,2,2,4,1,2
48758,53,2,41,4,5936,2,1,1,0,2,21,1,3,2,2,1,113,2,2,2,4,4,1
60515,38,1,26,1,5278,3,1,3,0,1,45,1,1,4,3,1,40,2,2,2,4,4,1
20278,54,2,1,2,6042,3,1,3,0,2,43,2,1,1,3,1,45,1,2,1,1,1,2
5518,40,1,6,4,5813,2,1,3,2,1,50,4,1,0,2,2,65,2,2,2,3,1,1
25149,22,1,3,1,4646,1,1,3,0,1,75,2,1,4,3,1,21,2,2,1,4,1,2
59562,34,2,11,5,8868,1,1,3,0,2,79,5,3,6,2,1,42,2,2,2,3,4,1
6905,40,1,3,1,4801,2,3,4,1,1,16,5,3,1,3,1,11,1,2,2,2,3,1
21803,53,2,13,2,7142,1,1,3,1,2,1,5,1,0,2,3,65,2,2,2,2,4,2
25687,19,2,11,1,3823,2,1,4,0,2,35,1,3,4,3,1,15,2,1,2,4,4,1
12663,38,1,20,4,5340,3,1,2,2,2,2,1,3,1,1,2,69,2,2,1,2,4,2
1860,33,1,24,3,3988,2,1,3,2,2,86,2,3,3,2,1,31,2,2,2,2,3,2
16766,23,2,1,2,7005,2,2,3,0,2,74,3,1,1,2,3,6,2,2,2,2,2,2
68734,59,1,15,5,7827,3,3,3,1,1,96,2,3,2,2,1,94,2,2,2,3,4,1
40313,41,1,2,3,9448,2,1,2,0,2,12,5,1,0,3,2,34,2,2,1,3,4,2
48584,34,2,21,1,4809,4,2,1,2,2,56,5,2,1,1,3,81,2,2,2,2,1,2
41961,33,2,24,1,4180,4,2,3,0,2,93,4,1,2,3,3,47,2,2,1,3,1,1
18763,55,2,33,1,4563,3,1,1,0,1,7,2,2,2,3,1,109,2,2,2,3,3,2
9756,54,2,27,2,7691,2,1,1,1,2,74,4,1,0,1,1,56,2,2,1,3,4,2
44422,47,1,34,5,4740,3,4,4,1,1,36,4,1,0,2,1,43,2,2,2,3,3,2
10539,38,1,16,5,7857,4,4,3,2,2,55,4,3,2,2,3,87,2,2,2,4,4,1
73173,28,2,20,4,5887,3,4,3,2,2,21,4,1,0,1,2,29,2,2,2,4,1,1
3618,28,1,13,2,8791,4,2,3,0,2,6,2,2,0,1,2,84,2,2,1,4,3,1
42694,33,2,3,1,5642,3,1,1,1,1,40,4,3,1,1,1,65,2,2,2,4,4,2
47395,58,1,42,3,9792,2,2,3,0,2,66,5,3,1,1,2,96,2,2,2,2,3,2
18024,57,2,17,2,7898,2,1,4,1,2,35,5,2,2,2,1,93,2,1,2,1,1,2
16682,19,1,2,5,8834,2,4,3,0,2,47,5,3,4,3,2,22,1,2,2,4,4,1
20061,59,1,29,3,6703,4,1,3,1,2,89,1,3,1,3,1,51,1,2,1,2,4,1
35020,41,1,20,2,8308,1,1,1,1,2,61,1,3,1,2,1,34,1,2,2,4,3,2
13088,31,1,8,1,3994,2,1,2,0,1,50,2,3,0,1,1,52,2,2,2,2,4,2
11116,44,1,16,3,8392,3,3,3,0,1,35,4,3,4,3,1,77,1,2,2,4,3,1
15034,34,2,16,5,8858,3,1,4,2,2,57,2,1,3,3,3,40,2,1,2,1,3,1
2852,18,2,2,1,4818,1,1,3,2,2,86,1,1,1,1,2,24,2,2,2,2,3,2
15487,53,2,24,2,8110,1,1,3,1,1,6,2,1,1,3,2,25,2,2,2,2,4,2
60479,52,1,25,1,3973,4,1,3,2,2,67,2,1,2,3,1,101,2,2,2,3,4,1
34577,38,2,13,5,11974,4,3,3,0,1,12,1,1,1,2,3,57,2,2,2,2,4,1
28919,42,2,6,4,5141,3,1,4,1,2,29,1,1,2,3,1,58,2,2,2,3,3,1
43143,32,2,18,5,11189,1,3,3,1,2,13,1,2,3,2,2,35,1,2,2,2,4,2
36248,37,2,6,1,5625,2,4,4,0,2,60,1,1,0,1,1,57,2,2,2,3,4,2
68438,51,2,17,4,5764,2,3,4,1,2,24,2,3,1,2,1,88,2,2,2,2,1,1
35045,19,2,11,1,3720,2,4,1,0,1,56,1,3,3,3,3,44,2,2,2,2,1,1
8009,43,1,18,1,4446,2,3,1,1,2,41,5,3,1,2,1,72,1,2,2,2,4,2
28933,20,1,10,3,6810,3,1,4,0,2,87,2,3,1,3,1,75,2,2,2,1,3,1
9700,53,2,41,5,8777,3,1,3,2,2,97,1,3,0,2,3,119,1,2,1,2,4,2
41443,45,2,12,3,12154,3,1,1,1,2,70,2,3,0,1,1,40,2,2,2,2,3,2
58089,56,2,29,1,4636,2,2,4,0,1,17,4,3,1,1,2,96,1,2,2,4,3,2
43326,35,2,15,3,6030,1,3,1,2,2,5,2,3,1,3,1,72,2,2,2,2,4,1
31739,25,2,12,3,7162,2,2,2,0,2,13,4,1,4,2,1,84,2,2,2,4,3,2
21957,32,2,24,5,10871,1,1,3,2,2,85,4,2,2,2,1,26,2,2,2,2,2,2
22514,28,2,20,5,7976,3,1,3,0,1,47,2,3,2,3,2,42,1,2,2,2,4,2
20347,19,1,3,5,10291,4,1,1,2,1,54,1,2,1,3,1,82,2,2,1,2,2,1
44921,37,1,26,5,8964,4,3,3,2,2,96,5,3,0,2,2,71,2,2,2,3,3,1
12635,41,2,19,1,4100,2,3,3,0,2,64,4,2,0,1,2,57,1,2,1,2,3,2
71398,56,2,17,3,9288,1,1,1,2,2,4,4,1,4,3,3,65,2,2,2,3,1,2
3118,45,2,31,3,9348,2,1,1,1,1,54,4,1,1,2,2,88,2,2,2,3,3,2
73210,38,2,3,2,8844,2,1,4,1,1,72,5,3,3,1,3,27,2,2,2,2,4,1
11418,25,1,10,1,4986,3,1,3,0,2,7,1,1,1,3,1,17,1,2,1,3,1,2
27773,31,2,12,1,2935,2,4,1,2,2,14,3,2,2,2,2,83,2,2,2,1,4,2
2153,49,2,22,1,4612,2,3,1,1,2,26,4,3,4,3,1,42,2,2,2,1,1,2
